ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
T398X3A,"Poisoning by other nonopioid analgesics and antipyretics, not elsewhere classified, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T398X4A,"Poisoning by other nonopioid analgesics and antipyretics, not elsewhere classified, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T3991XA,"Poisoning by unspecified nonopioid analgesic, antipyretic and antirheumatic, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T3992XA,"Poisoning by unspecified nonopioid analgesic, antipyretic and antirheumatic, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T3993XA,"Poisoning by unspecified nonopioid analgesic, antipyretic and antirheumatic, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T3994XA,"Poisoning by unspecified nonopioid analgesic, antipyretic and antirheumatic, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T400X1A,"Poisoning by opium, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T400X2A,"Poisoning by opium, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T400X3A,"Poisoning by opium, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T400X4A,"Poisoning by opium, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T401X1A,"Poisoning by heroin, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T401X2A,"Poisoning by heroin, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T401X3A,"Poisoning by heroin, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T401X4A,"Poisoning by heroin, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T402X1A,"Poisoning by other opioids, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T402X2A,"Poisoning by other opioids, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T402X3A,"Poisoning by other opioids, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T402X4A,"Poisoning by other opioids, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T403X1A,"Poisoning by methadone, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T403X2A,"Poisoning by methadone, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T403X3A,"Poisoning by methadone, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T403X4A,"Poisoning by methadone, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T404X1A,"Poisoning by other synthetic narcotics, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T404X2A,"Poisoning by other synthetic narcotics, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T404X3A,"Poisoning by other synthetic narcotics, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T404X4A,"Poisoning by other synthetic narcotics, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T405X1A,"Poisoning by cocaine, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T405X2A,"Poisoning by cocaine, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T405X3A,"Poisoning by cocaine, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T405X4A,"Poisoning by cocaine, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40601A,"Poisoning by unspecified narcotics, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40602A,"Poisoning by unspecified narcotics, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T40603A,"Poisoning by unspecified narcotics, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40604A,"Poisoning by unspecified narcotics, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40691A,"Poisoning by other narcotics, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40692A,"Poisoning by other narcotics, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T40693A,"Poisoning by other narcotics, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40694A,"Poisoning by other narcotics, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T407X1A,"Poisoning by cannabis (derivatives), accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T407X2A,"Poisoning by cannabis (derivatives), intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T407X3A,"Poisoning by cannabis (derivatives), assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T407X4A,"Poisoning by cannabis (derivatives), undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T408X1A,"Poisoning by lysergide [LSD], accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T408X2A,"Poisoning by lysergide [LSD], intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T408X3A,"Poisoning by lysergide [LSD], assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T408X4A,"Poisoning by lysergide [LSD], undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40901A,"Poisoning by unspecified psychodysleptics [hallucinogens], accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40902A,"Poisoning by unspecified psychodysleptics [hallucinogens], intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T40903A,"Poisoning by unspecified psychodysleptics [hallucinogens], assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40904A,"Poisoning by unspecified psychodysleptics [hallucinogens], undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40991A,"Poisoning by other psychodysleptics [hallucinogens], accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40992A,"Poisoning by other psychodysleptics [hallucinogens], intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T40993A,"Poisoning by other psychodysleptics [hallucinogens], assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T40994A,"Poisoning by other psychodysleptics [hallucinogens], undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T410X1A,"Poisoning by inhaled anesthetics, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T410X2A,"Poisoning by inhaled anesthetics, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T410X3A,"Poisoning by inhaled anesthetics, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T410X4A,"Poisoning by inhaled anesthetics, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,09 Poisoning by drugs or adverse effects of medical drugs
T411X1A,"Poisoning by intravenous anesthetics, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T411X2A,"Poisoning by intravenous anesthetics, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T411X3A,"Poisoning by intravenous anesthetics, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T411X4A,"Poisoning by intravenous anesthetics, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T41201A,"Poisoning by unspecified general anesthetics, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T41202A,"Poisoning by unspecified general anesthetics, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T41203A,"Poisoning by unspecified general anesthetics, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T41204A,"Poisoning by unspecified general anesthetics, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T41291A,"Poisoning by other general anesthetics, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T41292A,"Poisoning by other general anesthetics, intentional self-harm, initial encounter",INJ022,"Poisoning by drugs, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T41293A,"Poisoning by other general anesthetics, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T41294A,"Poisoning by other general anesthetics, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T413X1A,"Poisoning by local anesthetics, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
