ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S51841A,"Puncture wound w foreign body of right forearm, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S51842A,"Puncture wound w foreign body of left forearm, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S51849A,"Puncture wound w foreign body of unsp forearm, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S51851A,"Open bite of right forearm, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S51852A,"Open bite of left forearm, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S51859A,"Open bite of unspecified forearm, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61001A,"Unsp open wound of right thumb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61002A,"Unsp open wound of left thumb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61009A,"Unsp open wound of unsp thumb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61011A,"Laceration w/o fb of right thumb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61012A,"Laceration w/o fb of left thumb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61019A,"Laceration w/o foreign body of thmb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61021A,"Laceration w fb of right thumb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61022A,"Laceration w fb of left thumb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61029A,"Laceration w foreign body of thmb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61031A,"Pnctr w/o fb of right thumb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61032A,"Pnctr w/o fb of left thumb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61039A,"Pnctr w/o foreign body of thmb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61041A,"Pnctr w foreign body of right thumb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61042A,"Pnctr w foreign body of left thumb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61049A,"Pnctr w foreign body of thmb w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61051A,"Open bite of right thumb without damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61052A,"Open bite of left thumb without damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61059A,"Open bite of unsp thumb without damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61101A,"Unsp open wound of right thumb w damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61102A,"Unsp open wound of left thumb w damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61109A,"Unsp open wound of unsp thumb w damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61111A,"Laceration w/o fb of right thumb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61112A,"Laceration w/o fb of left thumb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61119A,"Laceration w/o foreign body of thmb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61121A,"Laceration w fb of right thumb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61122A,"Laceration w fb of left thumb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61129A,"Laceration w foreign body of thmb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61131A,"Pnctr w/o foreign body of right thumb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61132A,"Pnctr w/o foreign body of left thumb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61139A,"Pnctr w/o foreign body of thmb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61141A,"Pnctr w foreign body of right thumb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61142A,"Pnctr w foreign body of left thumb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61149A,"Puncture wound w foreign body of thmb w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61151A,"Open bite of right thumb with damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61152A,"Open bite of left thumb with damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61159A,"Open bite of unsp thumb with damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61200A,"Unsp open wound of r idx fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61201A,"Unsp open wound of l idx fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61202A,"Unsp open wound of r mid finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61203A,"Unsp open wound of l mid finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61204A,"Unsp open wound of r rng fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61205A,"Unsp open wound of left ring finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61206A,"Unsp open wound of r little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61207A,"Unsp open wound of l little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61208A,"Unsp open wound of oth finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61209A,"Unsp open wound of unsp finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61210A,"Laceration w/o fb of r idx fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61211A,"Laceration w/o fb of l idx fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61212A,"Laceration w/o fb of r mid finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61213A,"Laceration w/o fb of l mid finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61214A,"Laceration w/o fb of r rng fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61215A,"Laceration w/o fb of l rng fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61216A,"Lac w/o fb of r little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61217A,"Lac w/o fb of l little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61218A,"Laceration w/o fb of finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61219A,"Laceration w/o fb of unsp finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61220A,"Laceration w fb of r idx fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61221A,"Laceration w fb of l idx fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61222A,"Laceration w fb of r mid finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61223A,"Laceration w fb of l mid finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61224A,"Laceration w fb of r rng fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61225A,"Laceration w fb of l rng fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61226A,"Laceration w fb of r little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61227A,"Laceration w fb of l little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61228A,"Laceration w foreign body of finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61229A,"Laceration w fb of unsp finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61230A,"Pnctr w/o fb of r idx fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61231A,"Pnctr w/o fb of l idx fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61232A,"Pnctr w/o fb of r mid finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61233A,"Pnctr w/o fb of l mid finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61234A,"Pnctr w/o fb of r rng fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61235A,"Pnctr w/o fb of l rng fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61236A,"Pnctr w/o fb of r little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61237A,"Pnctr w/o fb of l little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61238A,"Pnctr w/o foreign body of finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61239A,"Pnctr w/o fb of unsp finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61240A,"Pnctr w foreign body of r idx fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61241A,"Pnctr w foreign body of l idx fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61242A,"Pnctr w fb of r mid finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61243A,"Pnctr w fb of l mid finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61244A,"Pnctr w foreign body of r rng fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61245A,"Pnctr w foreign body of l rng fngr w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61246A,"Pnctr w fb of r little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61247A,"Pnctr w fb of l little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61248A,"Pnctr w foreign body of finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61249A,"Pnctr w foreign body of unsp finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61250A,"Open bite of right index finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61251A,"Open bite of left index finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61252A,"Open bite of right middle finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61253A,"Open bite of left middle finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61254A,"Open bite of right ring finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61255A,"Open bite of left ring finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61256A,"Open bite of right little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61257A,"Open bite of left little finger w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61258A,"Open bite of other finger w/o damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S61259A,"Open bite of unsp finger without damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
