ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S12201B,"Unsp nondisp fx of third cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12230A,"Unsp traum displ spondylolysis of third cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12230B,"Unsp traum displ spondylolysis of 3rd cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12231A,"Unsp traum nondisp spondylolysis of third cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12231B,"Unsp traum nondisp spondylolysis of 3rd cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S1224XA,"Type III traum spondylolysis of third cervcal vertebra, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S1224XB,"Type III traum spondylolysis of 3rd cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12250A,"Oth traum displ spondylolysis of third cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12250B,"Oth traum displ spondylolysis of 3rd cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12251A,"Oth traum nondisp spondylolysis of third cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12251B,"Oth traum nondisp spondylolysis of 3rd cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12290A,"Oth disp fx of third cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12290B,"Oth disp fx of third cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12291A,"Oth nondisp fx of third cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12291B,"Oth nondisp fx of third cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12300A,"Unsp disp fx of fourth cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12300B,"Unsp disp fx of fourth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12301A,"Unsp nondisp fx of fourth cervical vertebra, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12301B,"Unsp nondisp fx of fourth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12330A,"Unsp traum displ spondylolysis of fourth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12330B,"Unsp traum displ spondylolysis of 4th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12331A,"Unsp traum nondisp spondylolysis of 4th cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12331B,"Unsp traum nondisp spondylolysis of 4th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S1234XA,"Type III traum spondylolysis of fourth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S1234XB,"Type III traum spondylolysis of 4th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12350A,"Oth traum displ spondylolysis of fourth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12350B,"Oth traum displ spondylolysis of 4th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12351A,"Oth traum nondisp spondylolysis of fourth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12351B,"Oth traum nondisp spondylolysis of 4th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12390A,"Oth disp fx of fourth cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12390B,"Oth disp fx of fourth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12391A,"Oth nondisp fx of fourth cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12391B,"Oth nondisp fx of fourth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12400A,"Unsp disp fx of fifth cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12400B,"Unsp disp fx of fifth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12401A,"Unsp nondisp fx of fifth cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12401B,"Unsp nondisp fx of fifth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12430A,"Unsp traum displ spondylolysis of fifth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12430B,"Unsp traum displ spondylolysis of 5th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12431A,"Unsp traum nondisp spondylolysis of fifth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12431B,"Unsp traum nondisp spondylolysis of 5th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S1244XA,"Type III traum spondylolysis of fifth cervcal vertebra, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S1244XB,"Type III traum spondylolysis of 5th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12450A,"Oth traum displ spondylolysis of fifth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12450B,"Oth traum displ spondylolysis of 5th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12451A,"Oth traum nondisp spondylolysis of fifth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12451B,"Oth traum nondisp spondylolysis of 5th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12490A,"Oth disp fx of fifth cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12490B,"Oth disp fx of fifth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12491A,"Oth nondisp fx of fifth cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12491B,"Oth nondisp fx of fifth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12500A,"Unsp disp fx of sixth cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12500B,"Unsp disp fx of sixth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12501A,"Unsp nondisp fx of sixth cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12501B,"Unsp nondisp fx of sixth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12530A,"Unsp traum displ spondylolysis of sixth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12530B,"Unsp traum displ spondylolysis of sixth cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12531A,"Unsp traum nondisp spondylolysis of sixth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12531B,"Unsp traum nondisp spondylolysis of sixth cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S1254XA,"Type III traum spondylolysis of sixth cervcal vertebra, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S1254XB,"Type III traum spondylolysis of sixth cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12550A,"Oth traum displ spondylolysis of sixth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12550B,"Oth traum displ spondylolysis of sixth cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12551A,"Oth traum nondisp spondylolysis of sixth cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12551B,"Oth traum nondisp spondylolysis of sixth cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12590A,"Oth disp fx of sixth cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12590B,"Oth disp fx of sixth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12591A,"Oth nondisp fx of sixth cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12591B,"Oth nondisp fx of sixth cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12600A,"Unsp disp fx of seventh cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12600B,"Unsp disp fx of seventh cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12601A,"Unsp nondisp fx of seventh cervical vertebra, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12601B,"Unsp nondisp fx of seventh cervcal vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12630A,"Unsp traum displ spondylolysis of seventh cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12630B,"Unsp traum displ spondylolysis of 7th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12631A,"Unsp traum nondisp spondylolysis of 7th cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12631B,"Unsp traum nondisp spondylolysis of 7th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S1264XA,"Type III traum spondylolysis of seventh cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S1264XB,"Type III traum spondylolysis of 7th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12650A,"Oth traum displ spondylolysis of seventh cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12650B,"Oth traum displ spondylolysis of 7th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12651A,"Oth traum nondisp spondylolysis of 7th cervcal vert, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12651B,"Oth traum nondisp spondylolysis of 7th cervcal vert, 7thB",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12690A,"Oth disp fx of seventh cervical vertebra, init for clos fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12690B,"Oth disp fx of seventh cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12691A,"Oth nondisp fx of seventh cervical vertebra, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S12691B,"Oth nondisp fx of seventh cervical vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S129XXA,"Fracture of neck, unspecified, initial encounter",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S22000A,"Wedge compression fracture of unsp thoracic vertebra, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S22000B,"Wedge comprsn fx unsp thor vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S22001A,"Stable burst fracture of unsp thoracic vertebra, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S22001B,"Stable burst fracture of unsp thor vertebra, init for opn fx",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
S22002A,"Unstable burst fracture of unsp thoracic vertebra, init",INJ002,"Fracture of the spine and back, initial encounter",Y,0 Not Applicable
