ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S45801A,"Unsp inj blood vessels at shldr/up arm, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45802A,"Unsp injury of blood vessels at shldr/up arm, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45809A,"Unsp injury of blood vessels at shldr/up arm, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45811A,"Laceration of blood vessels at shldr/up arm, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45812A,"Laceration of blood vessels at shldr/up arm, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45819A,"Laceration of blood vessels at shldr/up arm, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45891A,"Inj oth blood vessels at shldr/up arm, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45892A,"Inj oth blood vessels at shldr/up arm, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45899A,"Inj oth blood vessels at shldr/up arm, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45901A,"Unsp inj unsp blood vess at shldr/up arm, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45902A,"Unsp inj unsp blood vess at shldr/up arm, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45909A,"Unsp inj unsp blood vess at shldr/up arm, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45911A,"Lacerat unsp blood vessel at shldr/up arm, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45912A,"Lacerat unsp blood vessel at shldr/up arm, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45919A,"Lacerat unsp blood vessel at shldr/up arm, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45991A,"Inj unsp blood vessel at shldr/up arm, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45992A,"Inj unsp blood vessel at shldr/up arm, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S45999A,"Inj unsp blood vessel at shldr/up arm, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55001A,"Unsp injury of ulnar artery at forarm lv, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55002A,"Unsp injury of ulnar artery at forearm level, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55009A,"Unsp injury of ulnar artery at forearm level, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55011A,"Laceration of ulnar artery at forearm level, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55012A,"Laceration of ulnar artery at forearm level, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55019A,"Laceration of ulnar artery at forearm level, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55091A,"Inj ulnar artery at forearm level, right arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55092A,"Inj ulnar artery at forearm level, left arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55099A,"Inj ulnar artery at forearm level, unsp arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55101A,"Unsp injury of radial artery at forarm lv, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55102A,"Unsp injury of radial artery at forarm lv, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55109A,"Unsp injury of radial artery at forarm lv, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55111A,"Laceration of radial artery at forarm lv, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55112A,"Laceration of radial artery at forearm level, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55119A,"Laceration of radial artery at forearm level, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55191A,"Inj radial artery at forearm level, right arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55192A,"Inj radial artery at forearm level, left arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55199A,"Inj radial artery at forearm level, unsp arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55201A,"Unsp injury of vein at forearm level, right arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55202A,"Unsp injury of vein at forearm level, left arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55209A,"Unsp injury of vein at forearm level, unsp arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55211A,"Laceration of vein at forearm level, right arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55212A,"Laceration of vein at forearm level, left arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55219A,"Laceration of vein at forearm level, unsp arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55291A,"Oth injury of vein at forearm level, right arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55292A,"Oth injury of vein at forearm level, left arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55299A,"Oth injury of vein at forearm level, unsp arm, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55801A,"Unsp injury of blood vessels at forarm lv, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55802A,"Unsp injury of blood vessels at forarm lv, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55809A,"Unsp injury of blood vessels at forarm lv, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55811A,"Laceration of blood vessels at forarm lv, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55812A,"Laceration of blood vessels at forearm level, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55819A,"Laceration of blood vessels at forearm level, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55891A,"Inj oth blood vessels at forearm level, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55892A,"Inj oth blood vessels at forearm level, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55899A,"Inj oth blood vessels at forearm level, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55901A,"Unsp injury of unsp blood vess at forarm lv, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55902A,"Unsp injury of unsp blood vess at forarm lv, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55909A,"Unsp injury of unsp blood vess at forarm lv, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55911A,"Lacerat unsp blood vessel at forarm lv, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55912A,"Laceration of unsp blood vessel at forarm lv, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55919A,"Laceration of unsp blood vessel at forarm lv, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55991A,"Inj unsp blood vessel at forearm level, right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55992A,"Inj unsp blood vessel at forearm level, left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S55999A,"Inj unsp blood vessel at forearm level, unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65001A,"Unsp injury of ulnar artery at wrs/hnd lv of right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65002A,"Unsp injury of ulnar artery at wrs/hnd lv of left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65009A,"Unsp injury of ulnar artery at wrs/hnd lv of unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65011A,"Laceration of ulnar artery at wrs/hnd lv of right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65012A,"Laceration of ulnar artery at wrs/hnd lv of left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65019A,"Laceration of ulnar artery at wrs/hnd lv of unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65091A,"Inj ulnar artery at wrist and hand level of right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65092A,"Inj ulnar artery at wrist and hand level of left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65099A,"Inj ulnar artery at wrist and hand level of unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65101A,"Unsp injury of radial art at wrs/hnd lv of right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65102A,"Unsp injury of radial artery at wrs/hnd lv of left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65109A,"Unsp injury of radial artery at wrs/hnd lv of unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65111A,"Laceration of radial artery at wrs/hnd lv of right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65112A,"Laceration of radial artery at wrs/hnd lv of left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65119A,"Laceration of radial artery at wrs/hnd lv of unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65191A,"Inj radial artery at wrist and hand level of right arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65192A,"Inj radial artery at wrist and hand level of left arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65199A,"Inj radial artery at wrist and hand level of unsp arm, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65201A,"Unsp injury of superficial palmar arch of right hand, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65202A,"Unsp injury of superficial palmar arch of left hand, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65209A,"Unsp injury of superficial palmar arch of unsp hand, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65211A,"Laceration of superficial palmar arch of right hand, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65212A,"Laceration of superficial palmar arch of left hand, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65219A,"Laceration of superficial palmar arch of unsp hand, init",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65291A,"Inj superficial palmar arch of right hand, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65292A,"Inj superficial palmar arch of left hand, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65299A,"Inj superficial palmar arch of unsp hand, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65301A,"Unsp injury of deep palmar arch of right hand, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65302A,"Unsp injury of deep palmar arch of left hand, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65309A,"Unsp injury of deep palmar arch of unsp hand, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65311A,"Laceration of deep palmar arch of right hand, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65312A,"Laceration of deep palmar arch of left hand, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65319A,"Laceration of deep palmar arch of unsp hand, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
S65391A,"Oth injury of deep palmar arch of right hand, init encntr",INJ016,"Injury to blood vessels, initial encounter",Y,0 Not Applicable
